id,Country,RegionOfOrigin,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019
1097,NAMIBIA,Africa,..,351,384,469,..,..,536,592,526,..,602,629,690,676,724,714,784,826.6,912.9,1029.4,1083.3,1093.9,1090.5,1164.2,1251.8
1098,NAMIBIA,Americas,..,8,9,12,..,..,9,10,12,..,12,16,19,29,27,26,25,26.6,29.1,31.2,34.3,37.4,43,39.3,38.2
1099,NAMIBIA,East Asia and the Pacific,..,..,..,..,..,..,..,3,4,..,4,5,6,10,11,11,12,13.8,16.9,20.1,19,21.3,18.6,17.5,23.6
1100,NAMIBIA,Europe,..,94,101,121,..,..,112,141,142,..,146,167,195,204,206,219,194,198.2,199.7,221.8,233.7,297.5,311.6,305.7,255.6
1101,NAMIBIA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1102,NAMIBIA,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1103,NAMIBIA,Other not classified,..,8,8,12,..,..,13,12,11,..,14,17,19,12,12,14,12,13.6,17.5,17.4,17.5,19.1,35.7,30.5,26.8
1105,NAURU,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1106,NAURU,Americas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1107,NAURU,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1108,NAURU,Europe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1109,NAURU,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1110,NAURU,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1111,NAURU,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1113,NEPAL,Africa,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,..,2.2,1.3,..,..,2.8,3,2.1,..,..
1114,NEPAL,Americas,32,33,39,47,51,53,43,25,25,30,26,28,41,42,42,50,62.5,67.2,59.5,61.4,54.2,72.9,105.2,109.1,110.3
1115,NEPAL,East Asia and the Pacific,63,79,85,88,96,112,88,68,92,97,93,95,140,129,135,148,195.9,230.9,260.5,268.5,203.5,267.2,323.3,360.6,393.7
1116,NEPAL,Europe,138,138,146,159,173,168,142,96,111,131,112,107,158,147,144,170,207.4,217,141.2,147.4,118.8,168,210.8,243.3,238.3
1117,NEPAL,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,6,5,7,4.1,1.2,..,..,..,..,..,..,..
1118,NEPAL,South Asia,129,140,149,166,169,128,86,84,108,125,139,137,168,150,151,178,236,261.8,240.5,198.7,142.5,209.4,249.8,302,352.5
1119,NEPAL,Other not classified,..,..,..,..,..,..,..,..,..,1,3,14,19,25,32,50,28,23.7,95.8,114,17.1,32.6,48.9,158.2,102.4
1121,NETHERLANDS,Africa,50,55,72,80,107,108,141,173,131,117,101,93,92,84,84,103,114,112,121,135,130,137,152,156,187
1122,NETHERLANDS,Americas,721,664,900,1144,1162,1216,1203,1100,996,1131,1222,1325,1274,1068,1018,1223,1320,1323,1337,1431,1508,1646,2013,2072,2181
1123,NETHERLANDS,East Asia and the Pacific,496,521,720,717,700,723,678,731,622,754,749,723,738,668,673,770,850,949,1040,1164,1319,1303,1608,1579,1710
1124,NETHERLANDS,Europe,5307,5340,6149,7371,7905,7957,7479,7592,7432,7644,7940,8598,8904,8285,8146,8787,9016,9296,10286,11195,12050,12742,14151,14974,16052
1125,NETHERLANDS,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1126,NETHERLANDS,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1127,NETHERLANDS,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1129,NEW CALEDONIA,Africa,..,..,..,1,1,1,1,1,..,1,1,1,1,1,2,2,2,1,1,1,0.7,1.2,1.5,1.5,1.1
1130,NEW CALEDONIA,Americas,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2.9,2.1,2,2,3.2
1131,NEW CALEDONIA,East Asia and the Pacific,58,59,70,70,65,72,70,68,65,66,68,66,68,64,63,65,68,65,60,62,67,70.1,73.9,74.2,78.2
1132,NEW CALEDONIA,Europe,27,30,33,31,32,34,28,33,32,30,30,32,32,36,32,29,39,43,44,41,42.8,42.3,43.3,42.6,47.9
1133,NEW CALEDONIA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1134,NEW CALEDONIA,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1135,NEW CALEDONIA,Other not classified,..,..,..,..,..,1,..,..,2,1,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..
1137,NEW ZEALAND,Africa,11,14,16,17,17,19,21,21,20,19,20,21,25,28.5,22.2,20.4,30.2,18.7,18,19.2,21,24.1,23.1,26.5,31.2
1138,NEW ZEALAND,Americas,191,187,185,206,229,245,240,261,267,276,276,295,290,295.9,275.8,268.4,268.5,253.1,279,299.8,330.3,398.5,456.3,486.3,493.8
1139,NEW ZEALAND,East Asia and the Pacific,905,983,942,887,958,1069,1159,1240,1260,1455,1469,1494,1530,1508.8,1561.7,1649.6,1695,1741.7,1857,1956.3,2173.4,2409.2,2521.9,2609.3,2609.7
1140,NEW ZEALAND,Europe,258,270,281,295,318,372,387,423,461,489,521,516,517,518.8,491.5,465.3,476,411.4,424,447,469.9,526.6,588.3,575.9,560.9
1141,NEW ZEALAND,Middle East,4,4,4,4,5,5,5,6,7,8,9,10,11,13.3,15.2,16.1,16.2,13.3,14,13.9,15.2,17.2,19,18.6,17.8
1142,NEW ZEALAND,South Asia,5,6,6,7,8,10,15,19,17,18,20,23,25,26.9,28.5,32.9,31.9,33.1,35,41.5,51.8,57.7,68.7,75.9,74.6
1143,NEW ZEALAND,Other not classified,35,65,64,69,72,67,81,74,72,68,49,50,57,55,52.6,58.1,76.3,83.4,83,75.8,67.8,61,46.1,65.3,100.3
1145,NICARAGUA,Africa,..,..,..,..,..,1,1,..,..,1,1,1,..,1,1,1,..,1,0.9,1.2,1.1,0.8,0.7,0.4,0.6
1146,NICARAGUA,Americas,247,267,322,365,424,437,432,417,464,553,619,623,672,714,770,847,894,1000,1031.7,1024,1091.6,1135.3,1155.3,711.9,750.3
1147,NICARAGUA,East Asia and the Pacific,4,5,5,6,8,9,9,9,11,8,11,13,9,9,12,11,10,11,12.3,22,25,18.2,16.4,10,9.4
1148,NICARAGUA,Europe,29,30,30,34,35,38,40,45,49,53,59,58,53,58,71,74,76,79,83,97.6,102.2,104,115.4,68.1,51.3
1149,NICARAGUA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1150,NICARAGUA,South Asia,..,..,..,1,1,1,1,1,1,..,2,1,..,2,1,2,2,1,3.7,2.3,2.2,1.5,1.3,0.9,0.7
1151,NICARAGUA,Other not classified,..,..,..,..,..,..,..,..,..,..,21,53,66,74,77,77,78,88,97.7,182.4,164.1,244.5,497.9,464.2,482.7
1153,NIGER,Africa,7,33,34,20,27,28,35,26,37,38,35,36,24,47,42,48,53,56.8,69.5,75.9,75.8,85.9,92.7,88.6,108.4
1154,NIGER,Americas,2,8,8,5,1,3,2,2,2,2,4,4,4,5,4,5,5,7.2,11.1,12.1,12.1,13.7,14.8,14.1,17.3
1155,NIGER,East Asia and the Pacific,1,..,..,..,1,1,1,1,1,2,3,3,2,3,3,3,4,6.2,9.8,10.7,10.7,12.2,13.1,12.5,15.3
1156,NIGER,Europe,7,23,23,14,9,14,14,10,14,15,16,17,18,18,16,18,20,24,32.8,35.9,35.9,40.6,43.8,41.9,51.2
1157,NIGER,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1158,NIGER,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1159,NIGER,Other not classified,19,4,4,3,1,4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1161,NIGERIA,Africa,738,867,910,955,1003,1051,1235,1451,1554,1825,1916,2108,3614,4015,4175,4185,872,1092,1281,1267,1584.4,1744.8,..,..,..
1162,NIGERIA,Americas,33,48,50,53,56,58,68,80,94,111,117,129,222,244,256,258,177,478,241,258.2,404.9,309.5,..,..,..
1163,NIGERIA,East Asia and the Pacific,67,76,80,84,88,92,108,111,130,153,161,177,302,338,351,352,340,415,181,167.9,276.6,246.3,..,..,..
1164,NIGERIA,Europe,157,190,200,210,221,230,270,317,373,438,460,506,867,964,1001,1003,449,699,319,357,594.4,367.4,..,..,..
1165,NIGERIA,Middle East,14,21,22,23,24,25,29,35,41,48,50,55,95,105,110,111,38,113,62,66,99.2,81,..,..,..
1166,NIGERIA,South Asia,21,28,29,31,32,34,36,45,53,62,65,72,124,137,143,143,213,221,98,105.3,170.6,169.9,..,..,..
1167,NIGERIA,Other not classified,1,1,1,1,1,1,6,7,8,10,10,9,15,17,17,61,1676,1655,1856,2582,2887.2,2346.5,..,..,..
1169,NIUE,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1170,NIUE,Americas,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.3,1.2,0.1,0.2,0.2,0.1,0.2,0.2,..,..
1171,NIUE,East Asia and the Pacific,2,1.4,1.6,1.5,1.6,1.6,1.1,1.4,2.2,2.2,2.3,2.6,3,3.9,3.6,4.2,4.4,4.6,6.4,6.9,7.3,8.3,9.1,..,..
1172,NIUE,Europe,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.3,0.2,0.2,0.5,0.9,1.6,0.4,0.3,0.4,0.3,0.3,0.4,0.5,..,..
1173,NIUE,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1174,NIUE,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1175,NIUE,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,..,..,..,..,..,..,..,..
1177,NORTH MACEDONIA,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0.7,0.9,0.6,1.4,1.7,1.2
1178,NORTH MACEDONIA,Americas,4,6,5,9,15,17,8,8,8,8,8,9,9,10,9,10,11,10.6,13,13.2,15.4,16,21.4,25.4,27.3
1179,NORTH MACEDONIA,East Asia and the Pacific,1,2,2,2,2,3,1,2,2,2,3,3,5,5,4,10,12,15.5,18,23.4,29.8,27.8,45.9,54.3,52.1
1180,NORTH MACEDONIA,Europe,141,127,113,144,159,198,87,111,143,151,183,187,212,236,240,241,304,325,368,388,439.5,466,561.9,626,677
1181,NORTH MACEDONIA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1182,NORTH MACEDONIA,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1183,NORTH MACEDONIA,Other not classified,1,2,1,2,4,6,3,2,4,4,3,3,4,4,6,..,..,..,..,..,..,..,..,..,..
1185,NORTHERN MARIANA ISLANDS,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1186,NORTHERN MARIANA ISLANDS,Americas,99,85,76,61,50,52,35,36,35,37,38,33,28,31,30,27,24,22.2,21.4,20.7,20.2,22.9,26,24.5,24.1
1187,NORTHERN MARIANA ISLANDS,East Asia and the Pacific,574,648,615,425,449,474,407,437,423,495,465,399,356,357,316,346,310,371.3,402.1,425.8,454.1,503.9,629.2,490.4,459.1
1188,NORTHERN MARIANA ISLANDS,Europe,2,2,3,3,2,2,1,1,..,1,1,2,5,8,7,5,6,6.6,13,11.6,3.2,2.4,2.7,2,1.6
1189,NORTHERN MARIANA ISLANDS,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1190,NORTHERN MARIANA ISLANDS,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1191,NORTHERN MARIANA ISLANDS,Other not classified,..,1,1,1,..,..,1,1,1,3,2,2,1,1,1,1,1,0.9,2.3,1.6,1.1,1.5,1.8,1,2.2
1193,NORWAY,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8,24.7,26,29,18.3,34.8,34.5,45
1194,NORWAY,Americas,..,..,..,139,159,141,141,126,144,176,146,163,177,136,132,160,164,244.6,261.8,326.4,331.7,369.1,526.6,544.7,618.5
1195,NORWAY,East Asia and the Pacific,..,..,..,..,..,..,..,35,35,35,41,37,32,29,25,28,27,378.1,491.7,489,654.2,785.6,962.9,663.8,665.6
1196,NORWAY,Europe,..,..,..,3019,2965,2855,2817,2865,3009,3307,3508,3698,3939,3967,3943,4313,4471,3893.7,3999.7,4013.1,4346.4,4786.7,4727.7,4371.7,4461.8
1197,NORWAY,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.2,29.5
1198,NORWAY,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.6,58.6
1199,NORWAY,Other not classified,..,..,..,98,99,108,115,85,81,110,129,172,229,215,246,266,301,..,..,..,..,..,..,..,..
1201,OMAN,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.8,..
1202,OMAN,Americas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.1,..
1203,OMAN,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.4,..
1204,OMAN,Europe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,759.2,..
1205,OMAN,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2366.6,..
1206,OMAN,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7,..
1207,OMAN,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1209,PAKISTAN,Africa,10,10,8,8,10,16,15,12,12,13,15,19,16,16,15,15,25,20,..,..,..,..,..,..,..
1210,PAKISTAN,Americas,58,54,54,61,61,90,82,88,86,103,146,161,161,156,162,168,251,202,..,..,..,..,..,..,..
1211,PAKISTAN,East Asia and the Pacific,40,44,42,49,44,50,43,44,44,60,84,99,87,76,89,90,140,115,..,..,..,..,..,..,..
1212,PAKISTAN,Europe,166,153,154,184,190,258,205,215,193,281,357,394,387,389,379,396,485,430,..,..,..,..,..,..,..
1213,PAKISTAN,Middle East,20,20,20,19,20,33,30,22,20,28,32,38,36,29,28,28,40,35,..,..,..,..,..,..,..
1214,PAKISTAN,South Asia,84,88,97,107,107,109,124,116,147,160,158,182,149,153,178,204,212,158,..,..,..,..,..,..,..
1215,PAKISTAN,Other not classified,..,..,..,..,..,1,1,1,1,3,6,5,4,4,4,6,8,6,..,..,..,..,..,..,..
1217,PALAU,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1218,PALAU,Americas,10,10,10,5,6,7,5,5,4,6,6,6,6,7.6,7,8.2,8.6,8.3,9,9.1,8.9,8.6,8.2,8.6,8.4
1219,PALAU,East Asia and the Pacific,40,56,60,55,46,49,46,52,57,80,71,73,79,69.3,60.7,72.3,97.6,106.6,93.3,125.8,148.6,124.5,109.4,92.9,81.5
1220,PALAU,Europe,2,3,2,1,1,1,1,1,1,1,2,2,2,4.1,3.5,4,4.6,5.2,5.7,5.3,4.3,5,4.7,4.4,3.8
1221,PALAU,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1222,PALAU,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1223,PALAU,Other not classified,1,..,2,3,2,1,2,1,1,2,2,1,1,..,..,..,..,..,..,..,..,..,1,..,..
1225,PANAMA,Africa,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,2,2,3,3.4,3.6,3.9,3.5,4.4,6
1226,PANAMA,Americas,281,288,323,323,335,353,367,376,411,439,507,620,836,984,916,1006,1134,1285,1311.4,1354.6,1608.1,1483,1433.1,1392.8,1403.5
1227,PANAMA,East Asia and the Pacific,10,14,15,13,12,11,11,12,14,14,16,20,27,33,23,27,27,31,28.8,32.3,45.1,40.3,40.2,57.2,49.9
1228,PANAMA,Europe,29,27,29,27,30,31,32,38,43,45,52,63,85,118,115,129,142,155,178.6,214,276.2,249.5,268.5,292.4,285.9
1229,PANAMA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,0.8,0.8,1,0.8,0.8,1,1.3
1230,PANAMA,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,4.6,4.8,7.3,5.4,4.8,8.2,8.5
1231,PANAMA,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1233,PAPUA NEW GUINEA,Africa,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,1,2,2,1,1.1,1.2,1.2,1.3,1.1,2.5
1234,PAPUA NEW GUINEA,Americas,5,6,7,7,6,7,6,7,5,5,6,7,8,8,9,11,12,12,13.2,14.5,15.9,15.1,10.8,12.1,12.8
1235,PAPUA NEW GUINEA,East Asia and the Pacific,30,44,53,53,49,43,40,39,46,48,58,63,85,94,103,119,131,143,149.4,155.6,160.2,159.6,155.1,165.4,174
1236,PAPUA NEW GUINEA,Europe,7,6,6,7,6,5,5,5,4,5,4,5,9,9,9,12,15,13,13,16.7,17.4,17.4,11.7,12.6,15.4
1237,PAPUA NEW GUINEA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1238,PAPUA NEW GUINEA,South Asia,..,..,..,..,1,3,3,2,1,1,1,1,2,2,2,3,5,5,5,3.5,4,4.3,3.2,3.7,6.3
1239,PAPUA NEW GUINEA,Other not classified,..,5,..,..,5,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..
1241,PARAGUAY,Africa,..,..,2,1,..,..,..,..,..,..,..,..,..,0.3,0.4,0.4,0.4,0.6,0.7,1,1.5,0.9,0.6,0.5,0.7
1242,PARAGUAY,Americas,354,349,316,283,214,286,260,232,248,284,312,349,370,384,395,433,481,519,553,587,1148.7,1242.2,1525.9,1121.4,1143.6
1243,PARAGUAY,East Asia and the Pacific,14,8,11,4,4,..,3,5,4,5,5,8,9,8,8,7,8,12,12,13,12.5,11.9,10.1,8.8,9.5
1244,PARAGUAY,Europe,48,40,42,33,32,..,15,14,15,20,23,31,35,34,35,24,34,46,43,46,50.4,52.1,46.6,49.4,60.9
1245,PARAGUAY,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,0.6,0.3,0.5,0.7,0.7,0.7,0.4,0.3,0.2,0.3,0.2
1246,PARAGUAY,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.3,0.2,0.3,0.5,0.6,0.5,0.6,0.4,0.3,0.5,0.6
1247,PARAGUAY,Other not classified,22,28,24,29,19,3,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.6,0.4,0.1,0.1,0.1
1249,PERU,Africa,1,1,1,2,1,2,2,2,2,3,3,3,4,4,3.5,4,4,5,4.3,5.3,5.3,4.7,4.1,4.8,5
1250,PERU,Americas,300,372,436,511,465,535,534,714,762,929,1066,1190,1399,1486,1581.2,1747,1997,2191,2473.4,2479,2679.9,2934.5,3186.1,3538,3461.2
1251,PERU,East Asia and the Pacific,36,43,37,32,39,48,38,44,50,62,74,82,94,109,104.2,97,117,139,153.6,163,168,169.9,184.1,194.5,193.3
1252,PERU,Europe,140,167,172,178,183,209,221,236,252,281,340,354,414,454,446.4,447,475,506,526.8,561.6,595.5,628,649.3,671.8,700.9
1253,PERU,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1254,PERU,South Asia,1,1,2,1,1,1,1,1,1,1,2,2,3,4,3.4,3,4,4,4.4,5.3,5.7,5.9,7.2,8.7,9.5
1255,PERU,Other not classified,..,..,..,1,5,5,104,66,68,74,85,90,2,1,1,1,1,1,1,0.8,1.2,1.1,1.2,1.6,1.6
1257,PHILIPPINES,Africa,2,2,2,2,2,1,2,1,1,2,2,2,3,3,3,4,4,5,5.5,5,6,6.6,8,9.6,12
1258,PHILIPPINES,Americas,391,435,496,541,534,511,451,454,444,546,605,652,675,685,686,711,748,783,814.6,875,946,1057.2,1176.5,1279.8,1327.9
1259,PHILIPPINES,East Asia and the Pacific,929,1134,1232,1051,1077,1022,986,1154,1129,1359,1565,1691,1829,1799,1644,2064,2405,2667,2997.4,3048,3420.7,3823.6,4339,4768.1,5722.4
1260,PHILIPPINES,Europe,232,273,295,311,294,252,202,184,177,212,246,264,300,323,330,361,402,443,479.5,499,549,629.3,675.4,736.4,803.6
1261,PHILIPPINES,Middle East,18,18,15,16,16,15,16,19,17,21,25,28,32,37,47,49,56,57,68.9,76,83.5,91.5,89.9,79.5,73.7
1262,PHILIPPINES,South Asia,22,26,27,31,26,24,22,21,22,25,28,32,38,44,47,51,61,64,69.3,79,94.5,111.2,129.5,149.2,162.1
1263,PHILIPPINES,Other not classified,166,161,155,198,222,167,118,100,117,126,151,174,215,249,260,280,241,254,246.1,251,261,247.6,202.6,145.6,159.2
1265,POLAND,Africa,5,6,6,8,8,9,9,9,10,11,13,15,17,15,20,20,15,15,15,10,10,15,15,15,20
1266,POLAND,Americas,235,251,276,307,298,330,307,272,294,345,439,466,453,380,338,395,400,425,425,648,703,765,784,825,891
1267,POLAND,East Asia and the Pacific,57,67,75,71,78,88,83,87,89,123,163,194,229,220,207,280,300,320,355,344,368,376,446,476,567
1268,POLAND,Europe,81875,87023,87369,88145,88678,84043,60982,50315,51691,61386,63927,64367,65373,59290,53221,57540,59950,66545,71430,72661,76579,79225,82470,84543,86923
1269,POLAND,Middle East,8,8,8,7,7,7,6,6,6,6,8,8,10,10,15,15,15,15,15,15,15,15,15,15,20
1270,POLAND,South Asia,12,12,11,9,9,9,9,9,9,12,13,15,20,20,20,30,20,20,20,32,39,40,44,42,54
1271,POLAND,Other not classified,51,72,73,44,40,29,33,36,31,34,42,50,106,..,19,60,45,50,50,40,30,40,30,30,40
1273,PORTUGAL,Africa,..,..,..,..,..,..,..,..,..,..,..,59,70,68,74,75,84,96,136,164.8,161.6,161.78,190.1,199.5,216.5
1274,PORTUGAL,Americas,350,337,374,509,454,564,536,464,481,367,413,580,643,676,623,760,874,947,1115.7,1282.2,1372.1,1626,2271.4,2674.2,3118.9
1275,PORTUGAL,East Asia and the Pacific,35,38,38,42,43,43,40,44,40,43,37,199,213,202,190,229,261,301,445.5,593.4,697.7,824.6,1074.5,1177.4,1393.7
1276,PORTUGAL,Europe,8889,9151,9551,10435,10791,11126,11282,10849,10888,9343,9271,5512,5862,6016,5552,5692,6044,6159,7479.8,8456.2,9491.9,10746.4,11896.3,12134.9,12445.3
1277,PORTUGAL,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1278,PORTUGAL,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1279,PORTUGAL,Other not classified,237,205,210,309,345,364,309,287,299,886,891,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1281,PUERTO RICO,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1282,PUERTO RICO,Americas,2278,2238,2474,2569.6,2284,2501,2635,2230,2471,2754,2847,2930,2887,2912,2704,2640,2594,2588,2711,2783.5,3069,3247.3,3053.8,2672.8,2843
1283,PUERTO RICO,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1284,PUERTO RICO,Europe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1285,PUERTO RICO,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1286,PUERTO RICO,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1287,PUERTO RICO,Other not classified,852,827,767,826,740,840,916,857,768,787,839,792,800,804,479,546,454,481,461,462.5,473,488.4,459.2,395.5,337
1289,QATAR,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.1,70,84,92.9,95.5,105.9,103.2,87,97.1,90.4,94.1
1290,QATAR,Americas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.5,92.1,101.8,119,133.3,145.2,146.1,157.7,155.9,161.2,205.2
1291,QATAR,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99,115.3,130,149.5,164.6,192.1,205.4,212.9,214.5,243.7,287.5
1292,QATAR,Europe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,231.4,265.1,302,361.9,413.8,437.8,457.9,455.1,483.8,528.3,681
1293,QATAR,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,723.3,823.5,1057.5,1170,1317.4,1367.6,1501,1578,867.6,286.3,342.8
1294,QATAR,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,279.3,333.5,381.4,430.2,487.3,590.6,527.5,447.5,437.6,509.4,525.9
1295,QATAR,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1297,REUNION,Africa,40,40,41,..,..,..,..,..,..,..,..,..,33,51,42,34,42,46,46,48,60.7,43.9,64.1,61.2,48
1298,REUNION,Americas,1,1,1,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..
1299,REUNION,East Asia and the Pacific,1,1,1,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..
1300,REUNION,Europe,260,304,325,332,322,365,347,357,367,370,344,224,303,335,364,368,406,379,359,348,355.8,405.8,435.4,464.5,478
1301,REUNION,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1302,REUNION,South Asia,1,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1303,REUNION,Other not classified,1,1,2,68,72,65,77,69,65,60,65,55,41,10,16,18,23,22,11,10,9.9,8.6,8.1,8.9,7.7
